3233;8;7700;77;77
3234;21;9000;90;90
3235;15;10700;107;107
3236;8;12300;123;123
3237;22;13700;137;137
3238;15;15300;153;153
3239;9;17000;170;170
3240;22;18300;183;183
3241;16;241;200;200
3242;10;1941;217;217
3243;1;3241;230;230
3244;17;4941;247;247
3245;10;6541;263;263
3246;4;8241;280;280
3247;17;9541;293;293
3248;11;11241;310;310
3249;5;12941;327;327
3250;18;14241;340;340
3251;12;15941;357;357
3252;5;17541;373;373
3253;19;18941;387;387
3254;12;782;403;403
3255;6;2482;420;420
3256;19;3782;433;433
3257;13;5482;450;450
3258;7;7182;467;467
3259;20;8482;480;480
3260;14;10182;497;497
3261;7;11782;9;513
3262;1;13482;26;530
3263;14;14782;39;543
3264;8;16482;56;560
3265;2;18182;73;577
3266;15;19482;86;590
3267;9;1423;103;607
3268;2;3023;119;623
3269;16;4423;133;637
3270;9;6023;149;653
3271;3;7723;166;670
3272;16;9023;179;683
3273;10;10723;196;700
3274;4;12423;213;717
3275;17;13723;226;730
3276;11;15423;243;747
3277;4;17023;259;763
3278;21;18723;276;780
3279;11;264;289;793
3280;5;1964;306;810
3281;22;3664;323;827
3282;12;4964;336;840
3283;6;6664;353;857
3284;22;8264;369;873
3285;13;9664;383;887
3286;6;11264;399;903
3287;1;12964;416;920
3288;13;14264;429;933
3289;7;15964;446;950
3290;1;17664;463;967
3291;14;18964;476;980
3292;8;905;493;997
3293;13;1300;13;13
3294;7;3000;30;30
3295;20;4300;43;43
3296;14;6000;60;60
3297;8;7700;77;77
3298;21;9000;90;90
3299;15;10700;107;107
3300;8;12300;123;123
3301;22;13700;137;137
3302;15;15300;153;153
3303;9;17000;170;170
3304;22;18300;183;183
3305;16;241;200;200
3306;10;1941;217;217
3307;1;3241;230;230
3308;17;4941;247;247
3309;10;6541;263;263
3310;4;8241;280;280
3311;17;9541;293;293
3312;11;11241;310;310
3313;5;12941;327;327
3314;18;14241;340;340
3315;12;15941;357;357
3316;5;17541;373;373
3317;19;18941;387;387
3318;12;782;403;403
3319;6;2482;420;420
3320;19;3782;433;433
3321;13;5482;450;450
3322;7;7182;467;467
3323;20;8482;480;480
3324;14;10182;497;497
3325;7;11782;9;513
3326;1;13482;26;530
3327;14;14782;39;543
3328;8;16482;56;560
3329;2;18182;73;577
3330;15;19482;86;590
3331;9;1423;103;607
3332;2;3023;119;623
3333;16;4423;133;637
3334;9;6023;149;653
3335;3;7723;166;670
3336;16;9023;179;683
3337;10;10723;196;700
3338;4;12423;213;717
3339;17;13723;226;730
3340;11;15423;243;747
3341;4;17023;259;763
3342;21;18723;276;780
3343;11;264;289;793
3344;5;1964;306;810
3345;22;3664;323;827
3346;12;4964;336;840
3347;6;6664;353;857
3348;22;8264;369;873
3349;13;9664;383;887
3350;6;11264;399;903
3351;1;12964;416;920
3352;13;14264;429;933
3353;7;15964;446;950
3354;1;17664;463;967
3355;14;18964;476;980
3356;8;905;493;997
3357;13;1300;13;13
3358;7;3000;30;30
3359;20;4300;43;43
3360;14;6000;60;60
3361;8;7700;77;77
3362;21;9000;90;90
3363;15;10700;107;107
3364;8;12300;123;123
3365;22;13700;137;137
3366;15;15300;153;153
3367;9;17000;170;170
3368;22;18300;183;183
3369;16;241;200;200
3370;10;1941;217;217
3371;1;3241;230;230
3372;17;4941;247;247
3373;10;6541;263;263
3374;4;8241;280;280
3375;17;9541;293;293
3376;11;11241;310;310
3377;5;12941;327;327
3378;18;14241;340;340
3379;12;15941;357;357
3380;5;17541;373;373
3381;19;18941;387;387
3382;12;782;403;403
3383;6;2482;420;420
3384;19;3782;433;433
3385;13;5482;450;450
3386;7;7182;467;467
3387;20;8482;480;480
3388;14;10182;497;497
3389;7;11782;9;513
3390;1;13482;26;530
3391;14;14782;39;543
3392;8;16482;56;560
3393;2;18182;73;577
3394;15;19482;86;590
3395;9;1423;103;607
3396;2;3023;119;623
3397;16;4423;133;637
3398;9;6023;149;653
3399;3;7723;166;670
3400;16;9023;179;683
3401;10;10723;196;700
3402;4;12423;213;717
3403;17;13723;226;730
3404;11;15423;243;747
3405;4;17023;259;763
3406;21;18723;276;780
3407;11;264;289;793
3408;5;1964;306;810
3409;22;3664;323;827
3410;12;4964;336;840
3411;6;6664;353;857
3412;22;8264;369;873
3413;13;9664;383;887
3414;6;11264;399;903
3415;1;12964;416;920
3416;13;14264;429;933
3417;7;15964;446;950
3418;1;17664;463;967
3419;14;18964;476;980
3420;8;905;493;997
3421;13;1300;13;13
3422;7;3000;30;30
3423;20;4300;43;43
3424;14;6000;60;60
3425;8;7700;77;77
3426;21;9000;90;90
3427;15;10700;107;107
3428;8;12300;123;123
3429;22;13700;137;137
3430;15;15300;153;153
3431;9;17000;170;170
3432;22;18300;183;183
3433;16;241;200;200
3434;10;1941;217;217
3435;1;3241;230;230
3436;17;4941;247;247
3437;10;6541;263;263
3438;4;8241;280;280
3439;17;9541;293;293
3440;11;11241;310;310
3441;5;12941;327;327
3442;18;14241;340;340
3443;12;15941;357;357
3444;5;17541;373;373
3445;19;18941;387;387
3446;12;782;403;403
3447;6;2482;420;420
3448;19;3782;433;433
3449;13;5482;450;450
3450;7;7182;467;467
3451;20;8482;480;480
3452;14;10182;497;497
3453;7;11782;9;513
3454;1;13482;26;530
3455;14;14782;39;543
3456;8;16482;56;560
3457;2;18182;73;577
3458;15;19482;86;590
3459;9;1423;103;607
3460;2;3023;119;623
3461;16;4423;133;637
3462;9;6023;149;653
3463;3;7723;166;670
3464;16;9023;179;683
3465;10;10723;196;700
3466;4;12423;213;717
3467;17;13723;226;730
3468;11;15423;243;747
3469;4;17023;259;763
3470;21;18723;276;780
3471;11;264;289;793
3472;5;1964;306;810
3473;22;3664;323;827
3474;12;4964;336;840
3475;6;6664;353;857
3476;22;8264;369;873
3477;13;9664;383;887
3478;6;11264;399;903
3479;1;12964;416;920
3480;13;14264;429;933
3481;7;15964;446;950
3482;1;17664;463;967
3483;14;18964;476;980
3484;8;905;493;997
3485;13;1300;13;13
3486;7;3000;30;30
3487;20;4300;43;43
3488;14;6000;60;60
3489;8;7700;77;77
3490;21;9000;90;90
3491;15;10700;107;107
3492;8;12300;123;123
3493;22;13700;137;137
3494;16;241;200;200
3495;10;1941;217;217
3496;10;6541;263;263
3497;21;9941;297;297
3498;5;12941;327;327
3499;18;14241;340;340
3500;22;19241;390;390
3501;12;782;403;403
3502;1;4182;437;437
3503;7;7182;467;467
3504;17;10482;500;500
3505;7;11782;9;513
3506;1;13482;26;530
3507;18;15182;43;547
3508;8;16482;56;560
3509;2;18182;73;577
3510;15;19482;86;590
3511;9;1423;103;607
3512;2;3023;119;623
3513;19;4723;136;640
3514;9;6023;149;653
3515;3;7723;166;670
3516;20;9423;183;687
3517;10;10723;196;700
3518;4;12423;213;717
3519;20;14023;229;733
3520;14;15723;246;750
3521;4;17023;259;763
3522;21;18723;276;780
3523;15;664;293;797
3524;5;1964;306;810
3525;22;3664;323;827
3526;12;4964;336;840
3527;6;6664;353;857
3528;22;8264;369;873
3529;16;9964;386;890
3530;6;11264;399;903
3531;1;12964;416;920
3532;17;14664;433;937
3533;7;15964;446;950
3534;1;17664;463;967
3535;17;19264;479;983
3536;1;1;1;11
3537;13;1300;13;13
3538;7;3000;30;30
3539;1;4700;47;47
3540;8;7700;77;77
3541;21;9000;90;90
3542;15;10700;107;107
3543;8;12300;123;123
3544;2;14000;140;140
3545;9;17000;170;170
3546;3;18700;187;187
3547;10;1941;217;217
3548;3;3541;233;233
3549;10;6541;263;263
3550;21;9941;297;297
3551;18;14241;340;340
3552;12;15941;357;357
3553;5;17541;373;373
3554;12;782;403;403
3555;1;4182;437;437
3556;13;5482;450;450
3557;7;7182;467;467
3558;17;10482;500;500
3559;1;13482;26;530
3560;8;16482;56;560
3561;2;18182;73;577
3562;9;1423;103;607
3563;9;6023;149;653
3564;3;7723;166;670
3565;20;9423;183;687
3566;4;12423;213;717
3567;20;14023;229;733
3568;14;15723;246;750
3569;4;17023;259;763
3570;15;664;293;797
3571;22;3664;323;827
3572;22;8264;369;873
3573;16;9964;386;890
3574;1;12964;416;920
3575;7;15964;446;950
3576;17;19264;479;983
3577;13;1300;13;13
3578;7;3000;30;30
3579;1;4700;47;47
3580;14;6000;60;60
3581;8;7700;77;77
3582;21;9000;90;90
3583;8;12300;123;123
3584;15;15300;153;153
3585;3;18700;187;187
3586;16;241;200;200
3587;10;1941;217;217
3588;3;3541;233;233
3589;10;6541;263;263
3590;21;9941;297;297
3591;11;11241;310;310
3592;18;14241;340;340
3593;12;15941;357;357
3594;5;17541;373;373
3595;22;19241;390;390
3596;13;5482;450;450
3597;1;8782;483;483
3598;17;10482;500;500
3599;7;11782;9;513
3600;1;13482;26;530
3601;18;15182;43;547
3602;8;16482;56;560
3603;2;18182;73;577
3604;15;19482;86;590
3605;9;1423;103;607
3606;2;3023;119;623
3607;19;4723;136;640
3608;9;6023;149;653
3609;3;7723;166;670
3610;20;9423;183;687
3611;10;10723;196;700
3612;4;12423;213;717
3613;20;14023;229;733
3614;14;15723;246;750
3615;4;17023;259;763
3616;21;18723;276;780
3617;15;664;293;797
3618;5;1964;306;810
3619;22;3664;323;827
3620;12;4964;336;840
3621;6;6664;353;857
3622;22;8264;369;873
3623;16;9964;386;890
3624;6;11264;399;903
3625;1;12964;416;920
3626;17;14664;433;937
3627;7;15964;446;950
3628;1;17664;463;967
3629;17;19264;479;983
3630;1;1;1;11
3631;13;1300;13;13
3632;7;3000;30;30
3633;1;4700;47;47
3634;14;6000;60;60
3635;8;7700;77;77
3636;21;9000;90;90
3637;15;10700;107;107
3638;8;12300;123;123
3639;2;14000;140;140
3640;15;15300;153;153
3641;9;17000;170;170
3642;3;18700;187;187
3643;16;241;200;200
3644;10;1941;217;217
3645;3;3541;233;233
3646;20;5241;250;250
3647;10;6541;263;263
3648;4;8241;280;280
3649;21;9941;297;297
3650;11;11241;310;310
3651;5;12941;327;327
3652;18;14241;340;340
3653;12;15941;357;357
3654;5;17541;373;373
3655;22;19241;390;390
3656;12;782;403;403
3657;6;2482;420;420
3658;1;4182;437;437
3659;13;5482;450;450
3660;7;7182;467;467
3661;1;8782;483;483
3662;17;10482;500;500
3663;7;11782;9;513
3664;1;13482;26;530
3665;18;15182;43;547
3666;8;16482;56;560
3667;2;18182;73;577
3668;15;19482;86;590
3669;9;1423;103;607
3670;2;3023;119;623
3671;19;4723;136;640
3672;9;6023;149;653
3673;3;7723;166;670
3674;20;9423;183;687
3675;10;10723;196;700
3676;4;12423;213;717
3677;20;14023;229;733
3678;22;3664;323;827
3679;12;4964;336;840
3680;6;6664;353;857
3681;22;8264;369;873
3682;16;9964;386;890
3683;6;11264;399;903
3684;1;12964;416;920
3685;17;14664;433;937
3686;7;15964;446;950
3687;1;17664;463;967
3688;17;19264;479;983
3689;1;1;1;11
3690;13;1300;13;13
3691;7;3000;30;30
3692;1;4700;47;47
3693;14;6000;60;60
3694;8;7700;77;77
3695;21;9000;90;90
3696;15;10700;107;107
3697;8;12300;123;123
3698;2;14000;140;140
3699;15;15300;153;153
3700;9;17000;170;170
3701;3;18700;187;187
3702;16;241;200;200
3703;10;1941;217;217
3704;3;3541;233;233
3705;20;5241;250;250
3706;10;6541;263;263
3707;4;8241;280;280
3708;21;9941;297;297
3709;11;11241;310;310
3710;5;12941;327;327
3711;18;14241;340;340
3712;12;15941;357;357
3713;5;17541;373;373
3714;22;19241;390;390
3715;12;782;403;403
3716;6;2482;420;420
3717;1;4182;437;437
3718;13;5482;450;450
3719;7;7182;467;467
3720;1;8782;483;483
3721;17;10482;500;500
3722;7;11782;9;513
3723;1;13482;26;530
3724;18;15182;43;547
3725;8;16482;56;560
3726;2;18182;73;577
3727;15;19482;86;590
3728;9;1423;103;607
3729;2;3023;119;623
3730;19;4723;136;640
3731;9;6023;149;653
3732;3;7723;166;670
3733;20;9423;183;687
3734;10;10723;196;700
3735;4;12423;213;717
3736;20;14023;229;733
3737;14;15723;246;750
3738;4;17023;259;763
3739;21;18723;276;780
3740;15;664;293;797
3741;5;1964;306;810
3742;22;3664;323;827
3743;12;4964;336;840
3744;6;6664;353;857
3745;22;8264;369;873
3746;16;9964;386;890
3747;6;11264;399;903
3748;1;12964;416;920
3749;17;14664;433;937
3750;7;15964;446;950
3751;1;17664;463;967
3752;17;19264;479;983
3753;1;1;1;11
3754;13;1300;13;13
3755;7;3000;30;30
3756;1;4700;47;47
3757;14;6000;60;60
3758;8;7700;77;77
3759;21;9000;90;90
3760;15;10700;107;107
3761;8;12300;123;123
3762;2;14000;140;140
3763;15;15300;153;153
3764;9;17000;170;170
3765;3;18700;187;187
3766;16;241;200;200
3767;3;3541;233;233
3768;10;6541;263;263
3769;4;8241;280;280
3770;21;9941;297;297
3771;11;11241;310;310
3772;5;12941;327;327
3773;18;14241;340;340
3774;12;15941;357;357
3775;5;17541;373;373
3776;22;19241;390;390
3777;12;782;403;403
3778;6;2482;420;420
3779;1;4182;437;437
3780;13;5482;450;450
3781;7;7182;467;467
3782;1;8782;483;483
3783;17;10482;500;500
3784;7;11782;9;513
3785;1;13482;26;530
3786;18;15182;43;547
3787;8;16482;56;560
3788;2;18182;73;577
3789;15;19482;86;590
3790;9;1423;103;607
3791;2;3023;119;623
3792;19;4723;136;640
3793;9;6023;149;653
3794;3;7723;166;670
3795;20;9423;183;687
3796;10;10723;196;700
3797;4;12423;213;717
3798;20;14023;229;733
3799;14;15723;246;750
3800;4;17023;259;763
3801;21;18723;276;780
3802;15;664;293;797
3803;5;1964;306;810
3804;22;3664;323;827
3805;12;4964;336;840
3806;6;6664;353;857
3807;22;8264;369;873
3808;16;9964;386;890
3809;6;11264;399;903
3810;1;12964;416;920
3811;17;14664;433;937
3812;7;15964;446;950
3813;1;17664;463;967
3814;17;19264;479;983
3815;1;1;1;11
3816;13;1300;13;13
3817;7;3000;30;30
3818;1;4700;47;47
3819;14;6000;60;60
3820;8;7700;77;77
3821;21;9000;90;90
3822;15;10700;107;107
3823;8;12300;123;123
3824;2;14000;140;140
3825;15;15300;153;153
3826;9;17000;170;170
3827;3;18700;187;187
3828;16;241;200;200
3829;10;1941;217;217
3830;3;3541;233;233
3831;20;5241;250;250
3832;10;6541;263;263
3833;4;8241;280;280
3834;21;9941;297;297
3835;11;11241;310;310
3836;5;12941;327;327
3837;18;14241;340;340
3838;12;15941;357;357
3839;5;17541;373;373
3840;22;19241;390;390
3841;12;782;403;403
3842;6;2482;420;420
3843;1;4182;437;437
3844;13;5482;450;450
3845;7;7182;467;467
3846;1;8782;483;483
3847;17;10482;500;500
3848;7;11782;9;513
3849;1;13482;26;530
3850;18;15182;43;547
3851;8;16482;56;560
3852;2;18182;73;577
3853;15;19482;86;590
3854;9;1423;103;607
3855;2;3023;119;623
3856;19;4723;136;640
3857;9;6023;149;653
3858;3;7723;166;670
3859;20;9423;183;687
3860;10;10723;196;700
3861;4;12423;213;717
3862;20;14023;229;733
3863;14;15723;246;750
3864;4;17023;259;763
3865;21;18723;276;780
3866;15;664;293;797
3867;5;1964;306;810
3868;22;3664;323;827
3869;12;4964;336;840
3870;6;6664;353;857
3871;22;8264;369;873
3872;16;9964;386;890
3873;6;11264;399;903
3874;1;12964;416;920
3875;17;14664;433;937
3876;7;15964;446;950
3877;1;17664;463;967
3878;17;19264;479;983
3879;1;1;1;11
3880;13;1300;13;13
3881;7;3000;30;30
3882;1;4700;47;47
3883;14;6000;60;60
3884;8;7700;77;77
3885;21;9000;90;90
3886;15;10700;107;107
3887;8;12300;123;123
3888;2;14000;140;140
3889;15;15300;153;153
3890;9;17000;170;170
3891;3;18700;187;187
3892;16;241;200;200
3893;10;1941;217;217
3894;3;3541;233;233
3895;20;5241;250;250
3896;10;6541;263;263
3897;4;8241;280;280
3898;21;9941;297;297
3899;11;11241;310;310
3900;5;12941;327;327
3901;18;14241;340;340
3902;12;15941;357;357
3903;5;17541;373;373
3904;22;19241;390;390
3905;12;782;403;403
3906;6;2482;420;420
3907;1;4182;437;437
3908;13;5482;450;450
3909;7;7182;467;467
3910;1;8782;483;483
3911;17;10482;500;500
3912;7;11782;9;513
3913;1;13482;26;530
3914;18;15182;43;547
3915;8;16482;56;560
3916;2;18182;73;577
3917;15;19482;86;590
3918;9;1423;103;607
3919;2;3023;119;623
3920;19;4723;136;640
3921;9;6023;149;653
3922;3;7723;166;670
3923;20;9423;183;687
3924;10;10723;196;700
3925;4;12423;213;717
3926;20;14023;229;733
3927;14;15723;246;750
3928;4;17023;259;763
3929;21;18723;276;780
3930;15;664;293;797
3931;5;1964;306;810
3932;22;3664;323;827
3933;12;4964;336;840
3934;6;6664;353;857
3935;22;8264;369;873
3936;16;9964;386;890
3937;6;11264;399;903
3938;1;12964;416;920
3939;17;14664;433;937
3940;7;15964;446;950
3941;1;17664;463;967
3942;17;19264;479;983
3943;1;1;1;11
3944;13;1300;13;13
3945;7;3000;30;30
3946;1;4700;47;47
3947;14;6000;60;60
3948;8;7700;77;77
3949;21;9000;90;90
3950;15;10700;107;107
3951;8;12300;123;123
3952;2;14000;140;140
3953;15;15300;153;153
3954;9;17000;170;170
3955;3;18700;187;187
3956;16;241;200;200
3957;10;1941;217;217
3958;3;3541;233;233
3959;20;5241;250;250
3960;10;6541;263;263
3961;4;8241;280;280
3962;21;9941;297;297
3963;11;11241;310;310
3964;5;12941;327;327
3965;18;14241;340;340
3966;12;15941;357;357
3967;5;17541;373;373
3968;22;19241;390;390
3969;6;2482;420;420
3970;13;5482;450;450
3971;7;7182;467;467
3972;1;8782;483;483
3973;17;10482;500;500
3974;7;11782;9;513
3975;1;13482;26;530
3976;18;15182;43;547
3977;8;16482;56;560
3978;2;18182;73;577
3979;15;19482;86;590
3980;9;1423;103;607
3981;2;3023;119;623
3982;19;4723;136;640
3983;9;6023;149;653
3984;3;7723;166;670
3985;20;9423;183;687
3986;10;10723;196;700
3987;4;12423;213;717
3988;20;14023;229;733
3989;14;15723;246;750
3990;4;17023;259;763
3991;21;18723;276;780
3992;15;664;293;797
3993;5;1964;306;810
3994;22;3664;323;827
3995;12;4964;336;840
3996;6;6664;353;857
3997;22;8264;369;873
3998;16;9964;386;890
3999;6;11264;399;903
4000;1;12964;416;920
4001;17;14664;433;937
4002;7;15964;446;950
4003;1;17664;463;967
4004;17;19264;479;983
4005;1;1;1;11
4006;13;1300;13;13
4007;7;3000;30;30
4008;1;4700;47;47
4009;14;6000;60;60
4010;8;7700;77;77
4011;21;9000;90;90
4012;15;10700;107;107
4013;8;12300;123;123
4014;2;14000;140;140
4015;15;15300;153;153
4016;9;17000;170;170
4017;3;18700;187;187
4018;16;241;200;200
4019;10;1941;217;217
4020;3;3541;233;233
4021;20;5241;250;250
4022;10;6541;263;263
4023;4;8241;280;280
4024;21;9941;297;297
4025;11;11241;310;310
4026;5;12941;327;327
4027;18;14241;340;340
4028;12;15941;357;357
4029;5;17541;373;373
4030;22;19241;390;390
4031;12;782;403;403
4032;6;2482;420;420
4033;1;4182;437;437
4034;13;5482;450;450
4035;7;7182;467;467
4036;1;8782;483;483
4037;17;10482;500;500
4038;7;11782;9;513
4039;1;13482;26;530
4040;18;15182;43;547
4041;8;16482;56;560
4042;2;18182;73;577
4043;15;19482;86;590
4044;19;4723;136;640
4045;9;6023;149;653
4046;3;7723;166;670
4047;10;10723;196;700
4048;4;12423;213;717
4049;21;18723;276;780
4050;15;664;293;797
4051;12;4964;336;840
4052;6;6664;353;857
4053;17;14664;433;937
4054;1;17664;463;967
4055;13;1300;13;13
4056;1;4700;47;47
4057;14;6000;60;60
4058;8;7700;77;77
4059;21;9000;90;90
4060;15;10700;107;107
4061;8;12300;123;123
4062;2;14000;140;140
4063;15;15300;153;153
4064;9;17000;170;170
4065;3;18700;187;187
4066;16;241;200;200
4067;10;1941;217;217
4068;3;3541;233;233
4069;20;5241;250;250
4070;10;6541;263;263
4071;4;8241;280;280
4072;21;9941;297;297
4073;11;11241;310;310
4074;5;12941;327;327
4075;18;14241;340;340
4076;12;15941;357;357
4077;5;17541;373;373
4078;22;19241;390;390
4079;12;782;403;403
4080;6;2482;420;420
4081;1;4182;437;437
4082;13;5482;450;450
4083;7;7182;467;467
4084;1;8782;483;483
4085;17;10482;500;500
4086;7;11782;9;513
4087;1;13482;26;530
4088;18;15182;43;547
4089;8;16482;56;560
4090;2;18182;73;577
4091;15;19482;86;590
4092;9;1423;103;607
4093;2;3023;119;623
4094;19;4723;136;640
4095;9;6023;149;653
4096;3;7723;166;670
4097;20;9423;183;687
4098;10;10723;196;700
4099;4;12423;213;717
4100;20;14023;229;733
4101;14;15723;246;750
4102;4;17023;259;763
4103;21;18723;276;780
4104;15;664;293;797
4105;5;1964;306;810
4106;22;3664;323;827
4107;12;4964;336;840
4108;6;6664;353;857
4109;22;8264;369;873
4110;16;9964;386;890
4111;6;11264;399;903
4112;1;12964;416;920
4113;17;14664;433;937
4114;7;15964;446;950
4115;1;17664;463;967
4116;17;19264;479;983
4117;1;1;1;11
4118;13;1300;13;13
4119;7;3000;30;30
4120;1;4700;47;47
4121;14;6000;60;60
4122;8;7700;77;77
4123;21;9000;90;90
4124;15;10700;107;107
4125;8;12300;123;123
4126;2;14000;140;140
4127;15;15300;153;153
4128;9;17000;170;170
4129;3;18700;187;187
4130;16;241;200;200
4131;10;1941;217;217
4132;3;3541;233;233
4133;20;5241;250;250
4134;4;8241;280;280
4135;21;9941;297;297
4136;11;11241;310;310
4137;5;12941;327;327
4138;18;14241;340;340
4139;12;15941;357;357
4140;5;17541;373;373
4141;22;19241;390;390
4142;12;782;403;403
4143;6;2482;420;420
4144;1;4182;437;437
4145;13;5482;450;450
4146;7;7182;467;467
4147;1;8782;483;483
4148;17;10482;500;500
4149;7;11782;9;513
4150;1;13482;26;530
4151;18;15182;43;547
4152;8;16482;56;560
4153;2;18182;73;577
4154;15;19482;86;590
4155;9;1423;103;607
4156;2;3023;119;623
4157;19;4723;136;640
4158;9;6023;149;653
4159;3;7723;166;670
4160;20;9423;183;687
4161;10;10723;196;700
4162;4;12423;213;717
4163;20;14023;229;733
4164;14;15723;246;750
4165;4;17023;259;763
4166;21;18723;276;780
4167;15;664;293;797
4168;5;1964;306;810
4169;22;3664;323;827
4170;12;4964;336;840
4171;6;6664;353;857
4172;22;8264;369;873
4173;16;9964;386;890
4174;6;11264;399;903
4175;1;12964;416;920
4176;17;14664;433;937
4177;7;15964;446;950
4178;1;17664;463;967
4179;17;19264;479;983
4180;7;3000;30;30
4181;1;4700;47;47
4182;14;6000;60;60
4183;8;7700;77;77
4184;21;9000;90;90
4185;15;10700;107;107
4186;8;12300;123;123
4187;2;14000;140;140
4188;15;15300;153;153
4189;9;17000;170;170
4190;3;18700;187;187
4191;16;241;200;200
4192;20;5241;250;250
4193;10;6541;263;263
4194;4;8241;280;280
4195;21;9941;297;297
4196;11;11241;310;310
4197;5;12941;327;327
4198;18;14241;340;340
4199;12;15941;357;357
4200;5;17541;373;373
4201;22;19241;390;390
4202;12;782;403;403
4203;6;2482;420;420
4204;1;4182;437;437
4205;13;5482;450;450
4206;7;7182;467;467
4207;1;8782;483;483
4208;17;10482;500;500
4209;7;11782;9;513
4210;1;13482;26;530
4211;18;15182;43;547
4212;8;16482;56;560
4213;2;18182;73;577
4214;15;19482;86;590
4215;9;1423;103;607
4216;2;3023;119;623
4217;19;4723;136;640
4218;9;6023;149;653
4219;3;7723;166;670
4220;20;9423;183;687
4221;10;10723;196;700
4222;4;12423;213;717
4223;20;14023;229;733
4224;14;15723;246;750
4225;4;17023;259;763
4226;21;18723;276;780
4227;15;664;293;797
4228;5;1964;306;810
4229;22;3664;323;827
4230;12;4964;336;840
4231;6;6664;353;857
4232;22;8264;369;873
4233;16;9964;386;890
4234;6;11264;399;903
4235;1;12964;416;920
4236;17;14664;433;937
4237;7;15964;446;950
4238;1;17664;463;967
4239;17;19264;479;983
4240;1;1;1;11
4241;7;3000;30;30
4242;1;4700;47;47
4243;14;6000;60;60
4244;8;7700;77;77
4245;21;9000;90;90
4246;15;10700;107;107
4247;8;12300;123;123
4248;2;14000;140;140
4249;15;15300;153;153
4250;9;17000;170;170
4251;3;18700;187;187
4252;16;241;200;200
4253;10;1941;217;217
4254;3;3541;233;233
4255;20;5241;250;250
4256;10;6541;263;263
4257;4;8241;280;280
4258;21;9941;297;297
4259;11;11241;310;310
4260;5;12941;327;327
4261;18;14241;340;340
4262;12;15941;357;357
4263;5;17541;373;373
4264;22;19241;390;390
4265;12;782;403;403
4266;6;2482;420;420
4267;1;4182;437;437
4268;13;5482;450;450
4269;7;7182;467;467
4270;1;8782;483;483
4271;17;10482;500;500
4272;7;11782;9;513
4273;1;13482;26;530
4274;18;15182;43;547
4275;8;16482;56;560
4276;2;18182;73;577
4277;15;19482;86;590
4278;9;1423;103;607
4279;2;3023;119;623
4280;19;4723;136;640
4281;9;6023;149;653
4282;3;7723;166;670
4283;20;9423;183;687
4284;10;10723;196;700
4285;20;14023;229;733
4286;14;15723;246;750
4287;4;17023;259;763
4288;21;18723;276;780
4289;15;664;293;797
4290;5;1964;306;810
4291;22;3664;323;827
4292;12;4964;336;840
4293;6;6664;353;857
4294;22;8264;369;873
4295;16;9964;386;890
4296;6;11264;399;903
4297;1;12964;416;920
4298;17;14664;433;937
4299;7;15964;446;950
4300;1;17664;463;967
4301;17;19264;479;983
4302;1;1;1;11
4303;13;1300;13;13
4304;7;3000;30;30
4305;1;4700;47;47
4306;14;6000;60;60
4307;8;7700;77;77
4308;21;9000;90;90
4309;15;10700;107;107
4310;8;12300;123;123
4311;2;14000;140;140
4312;15;15300;153;153
4313;9;17000;170;170
4314;3;18700;187;187
4315;16;241;200;200
4316;10;1941;217;217
4317;3;3541;233;233
4318;20;5241;250;250
4319;10;6541;263;263
4320;4;8241;280;280
4321;21;9941;297;297
4322;11;11241;310;310
4323;5;12941;327;327
4324;18;14241;340;340
4325;12;15941;357;357
4326;5;17541;373;373
4327;22;19241;390;390
4328;12;782;403;403
4329;6;2482;420;420
4330;1;4182;437;437
4331;13;5482;450;450
4332;7;7182;467;467
4333;1;8782;483;483
4334;17;10482;500;500
4335;7;11782;9;513
4336;1;13482;26;530
4337;18;15182;43;547
4338;8;16482;56;560
4339;2;18182;73;577
4340;15;19482;86;590
4341;9;1423;103;607
4342;2;3023;119;623
4343;19;4723;136;640
4344;9;6023;149;653
4345;3;7723;166;670
4346;20;9423;183;687
4347;10;10723;196;700
4348;4;12423;213;717
4349;20;14023;229;733
4350;14;15723;246;750
4351;4;17023;259;763
4352;21;18723;276;780
4353;15;664;293;797
4354;5;1964;306;810
4355;22;3664;323;827
4356;12;4964;336;840
4357;6;6664;353;857
4358;22;8264;369;873
4359;16;9964;386;890
4360;6;11264;399;903
4361;1;12964;416;920
4362;17;14664;433;937
4363;7;15964;446;950
4364;1;17664;463;967
4365;17;19264;479;983
4366;1;1;1;11
4367;13;1300;13;13
4368;7;3000;30;30
4369;1;4700;47;47
4370;14;6000;60;60
4371;8;7700;77;77
4372;21;9000;90;90
4373;15;10700;107;107
4374;8;12300;123;123
4375;2;14000;140;140
4376;15;15300;153;153
4377;9;17000;170;170
4378;3;18700;187;187
4379;16;241;200;200
4380;10;1941;217;217
4381;3;3541;233;233
4382;20;5241;250;250
4383;10;6541;263;263
4384;4;8241;280;280
4385;21;9941;297;297
4386;11;11241;310;310
4387;5;12941;327;327
4388;18;14241;340;340
4389;12;15941;357;357
4390;22;19241;390;390
4391;12;782;403;403
4392;6;2482;420;420
4393;1;4182;437;437
4394;13;5482;450;450
4395;7;7182;467;467
4396;1;8782;483;483
4397;17;10482;500;500
4398;7;11782;9;513
4399;1;13482;26;530
4400;18;15182;43;547
4401;8;16482;56;560
4402;2;18182;73;577
4403;15;19482;86;590
4404;9;1423;103;607
